47,"[0.1713970005242257, 0.040980465421905025, -0.23814633509290736]"
48,"[0.0869192501120711, -0.11379881361665692, -0.2624233516552033]"
49,"[0.06892865458887522, -0.07135248090545461, -0.2809230056233874]"
50,"[-0.021147035555357078, -0.04516822850064976, -0.28004202936301575]"
60,"[-0.014584770875048817, -0.005721035198099746, -0.32550948869473456]"
70,"[-0.03491323461697887, 0.011329306553176653, -0.28715547662986873]"
75,"[-0.041749940331706356, 0.027290530687518102, -0.2423963336942248]"
80,"[-0.09839284268687648, 0.06951979086112924, -0.26718076434286114]"
90,"[-0.0969587803080838, 0.14800806958975707, -0.22020508585745976]"
aberrant,"[0.20215062923285315, 0.0018396981568427875, -0.12526772301807107]"
abilities,"[0.0023187707019751507, 0.10099834307830373, -0.35437703277003557]"
ability,"[0.07011523404197574, 0.09489362160134227, -0.37405377520351624]"
able,"[-0.1412493122287823, 0.011235291061091973, -0.37774882886058675]"
abnormal,"[0.14595411296248856, 0.03543098981487601, -0.20509640490950157]"
abnormalities,"[0.13133586581508988, 0.02005977514400936, -0.23200133780931642]"
abnormality,"[0.10735160620166159, -0.05920877871670228, -0.2819382930474794]"
absence,"[-0.06299813126611649, 0.07083737648416269, -0.3236658080940647]"
absent,"[0.006217314632890872, 0.08558835554234433, -0.44715324312279464]"
abstract,"[0.07645456671496037, 0.1599906242950154, -0.34053755192449614]"
abuse,"[0.0582837692406301, 0.07351215032508093, -0.183400192193812]"
acc,"[0.12736863254540312, -0.048965192775406806, -0.32447011305535955]"
access,"[0.07795141006960024, 0.13468468081100524, -0.26258004262017154]"
accompanied,"[0.04886593980334665, -0.07706869929398749, -0.3109109054186536]"
accordance,"[-0.15410415096334837, 0.1872494393331329, -0.2581985278642339]"
according,"[0.012688787292548548, 0.06017217800865895, -0.4195206078129348]"
accordingly,"[-0.0743198944092636, -0.029664778345897345, -0.20024095366178968]"
account,"[-0.04375722437754883, 0.044448082010383035, -0.3353987007707584]"
accounted,"[-0.01060367467821918, 0.1126802165078785, -0.39920102200390634]"
accounts,"[0.09395668310272633, 0.03793791877843299, -0.2545508482788204]"
accumbens,"[0.1439220400919463, -0.07953273854816682, -0.2266239308347219]"
accuracy,"[0.06696671129052338, 0.05837613652031715, -0.37727529478038724]"
accurate,"[0.0030825180815355286, 0.06091376708093857, -0.3413452781385582]"
accurately,"[0.08845997917418018, 0.019854533707936405, -0.31013314488876703]"
achieve,"[-0.03202189270723721, 0.04303922103575383, -0.289203659460507]"
achieved,"[-0.010258500466866613, 0.03274895043564924, -0.30070106221325354]"
acoustic,"[-0.03709310471947237, -0.23388130654591832, -0.06751397370304293]"
acquired,"[-0.013726722985121412, -0.030944717994476248, -0.29309071231360984]"
acquisition,"[-0.097057531290749, -0.08974483971706712, -0.31592029862828924]"
act,"[-0.02103379497540778, -0.02747110397169707, -0.28350817458879696]"
action,"[-0.16801970774996977, -0.009959043642412624, -0.42203573120089877]"
action observation,"[-0.30279958890319636, 0.05326352092534255, -0.35952329988685705]"
actions,"[-0.16960061790242642, 0.02831650006419771, -0.37078918107224773]"
activate,"[-0.13405904707719166, 0.08759982234685833, -0.37642319776588967]"
activates,"[-0.05962991674249967, 0.0052431858754914745, -0.4055494181638283]"
activations,"[-0.07832767381470349, 0.032627504225183096, -0.40940964161470983]"
active,"[-0.09033645776978705, -0.01826916646630462, -0.35649711908723725]"
actively,"[-0.012162914413682481, 0.12301496700901532, -0.37229891953795075]"
activities,"[0.015730857171951898, 0.1095051841336144, -0.3382768678481877]"
acts,"[-0.059636680252558694, -0.02282704886178118, -0.3464148100764368]"
actual,"[-0.20097583233603758, -0.04805368299987265, -0.4124612554374189]"
actually,"[-0.10166921127749333, 0.02211432737975147, -0.3835436690418189]"
acute,"[0.022122033126591535, -0.10172724339864823, -0.27084408161208795]"
ad,"[0.2998108024047854, 0.08857731563415713, -0.03970102331482279]"
adaptation,"[-0.11826674153529985, 0.08601740036827106, -0.39151006940906197]"
adapted,"[0.04587143438028391, 0.02243300963262227, -0.33702091447545485]"
adaptive,"[0.11882591540230333, -0.02803506318707779, -0.33125528943442867]"
add,"[-0.10177682467819585, 0.10855914949622325, -0.35250953641755894]"
addiction,"[0.16381592204737658, 0.01961967176307447, -0.2157369039226591]"
addition,"[-0.028822393682108614, 0.05218008106046248, -0.40146882828596164]"
additional,"[-0.06099680417815337, 0.058292999133455474, -0.42042204899947605]"
additionally,"[0.04821258982802209, 0.05460129130323319, -0.33136074914661146]"
addressed,"[0.12517164832844696, 0.07606269705665003, -0.3195124030905939]"
adhd,"[0.14793706713597987, 0.012711293533977276, -0.2801039541098398]"
adjacent,"[-0.19894910677929603, -0.09467623624153973, -0.35744127297109046]"
administered,"[0.02750833625156619, 0.04325323587816849, -0.397931635127414]"
administration,"[0.03535755713759805, -0.08757979133326237, -0.30578160008303024]"
adolescence,"[0.18259757329464826, 0.1654417853345335, -0.2657137692912728]"
adolescent,"[0.2707759095671181, 0.014127680469693205, -0.20607204148032]"
adolescents,"[0.19957911128091718, 0.14551129783311298, -0.21250207054859474]"
adopted,"[0.043778472095764805, -0.03941623043255824, -0.2493417203523487]"
adult,"[0.1327377035266709, 0.06463420312287302, -0.28709283418665]"
adulthood,"[0.23848600171742237, 0.17456521322494176, -0.17867010955450716]"
adults,"[0.11170070303683363, 0.10581242266954743, -0.36582243014397126]"
advance,"[-0.11235966797021418, 0.06182309810774692, -0.3603191493535875]"
advanced,"[-0.09799824869252292, 0.0025094741486265844, -0.3084922416843946]"
advances,"[-0.04395895857964951, -5.238758535104758e-06, -0.17485113841719035]"
advantage,"[-0.11799514997065504, 0.015421145612576785, -0.2994615704559954]"
affect,"[0.07869205960822086, 0.07972154849313225, -0.258678305344297]"
affected,"[0.0046754164811523315, -0.02753252383898113, -0.37951226200321647]"
affecting,"[-0.08756840766609338, -0.09374134965464828, -0.29084640670913664]"
affective,"[0.13569175110847118, -0.06252054162491869, -0.17249027162460456]"
affects,"[0.04252826388624775, 0.09544992632817959, -0.3029386888111235]"
age,"[0.08434762280355639, 0.04574561269356921, -0.3159379753749058]"
age controls,"[-0.10204369398524087, -0.10329337210270667, -0.31632642566728836]"
age gender,"[0.15119284109059355, 0.048278023302493304, -0.19942275550825792]"
age groups,"[0.048425791370265966, 0.08714307492568005, -0.32131937039146]"
age healthy,"[-0.19011951186466217, -0.15532195640405763, -0.21236877262063383]"
age sex,"[0.06419585920009345, -0.05937424338441365, -0.24496303607016923]"
aged,"[0.12399265250510527, 0.022880316686675534, -0.3163630255764314]"
agent,"[0.0014200067302233706, 0.09856702643673927, -0.2233813467879317]"
ages,"[0.13042533152858246, 0.16000694960038536, -0.17940524896402574]"
aging,"[0.11268022723348858, 0.12795665450089713, -0.3469980510554065]"
agreement,"[-0.037960640428614405, 0.010873261419903493, -0.36782334030216896]"
aim,"[-0.030862764511347826, -0.034264342418415465, -0.3622617606103224]"
aimed,"[0.05022627775013656, 0.057491898623925494, -0.35671091981151304]"
aims,"[0.05828885325433953, -0.01777538718619747, -0.3113260658150495]"
al,"[0.05340349395094658, 0.10500467774797821, -0.30325732564790486]"
alcohol,"[0.14291707394974135, -0.03744662954919183, -0.2897313496480276]"
alff,"[0.10870259176791586, 0.20888156512185846, 0.04428818724086656]"
algorithm,"[-0.03731801112802396, -0.10115373146865936, -0.10985740182659837]"
allele,"[0.16968470996657073, 0.013026728858276028, -0.2711632809050577]"
allocation,"[0.027015542602052772, 0.21154131143421764, -0.324946879590928]"
allow,"[-0.09739764817753221, 0.0036944264440718624, -0.27239815161919806]"
allowed,"[-0.05184968083809657, 0.03509163193279175, -0.3727579392360551]"
allowing,"[-0.037006427366524125, 0.019116612062533404, -0.40198787590841356]"
allows,"[-0.004547053608881884, 0.07752994211415863, -0.34421274288377]"
alpha,"[-0.13915795446449797, -0.04832794028990243, -0.16574123570666308]"
alter,"[0.12003645882815499, -0.04072478717331125, -0.33291587986125604]"
alteration,"[0.05771012191448095, 0.11535449490469446, -0.1044872540023299]"
alterations,"[0.16427721044553956, -0.041606386717256104, -0.22371092896718908]"
altered,"[0.10784641450461689, -0.021745598431780627, -0.2670588060135062]"
alternating,"[-0.10040217118535366, 0.02758192790565846, -0.2608613878736361]"
alternative,"[0.027706697057667023, 0.01415329234589904, -0.2926604893441586]"
alters,"[-0.07553231180015316, 0.04773113215621634, -0.1285665644540655]"
alzheimer,"[0.2745341978959097, 0.0755851872047477, -0.12520656935226837]"
alzheimer disease,"[0.27496763991467393, 0.08491596164175604, -0.12920786641543508]"
ambiguous,"[0.03785454353426774, 0.07165964095279545, -0.2535299224877697]"
amnestic,"[0.28364066894733303, 0.1790181228596198, -0.05263245607003305]"
amplitude,"[-0.19381318375373655, -0.03974525428015176, -0.1703508374587453]"
amplitude low,"[0.18239583872463905, 0.13907833261417238, 0.09707268988454462]"
amplitudes,"[-0.233539612098479, 0.07348412103082333, -0.18380514423066519]"
amygdala,"[0.15647236841686846, 0.05499603409294731, -0.1262591563372155]"
amygdala anterior,"[0.13977083724010836, -0.0008663808793786455, -0.1192505755568958]"
amygdala hippocampus,"[0.17437165264839097, -0.07138144249427321, 0.002742741846556002]"
amygdala insula,"[0.06431365954323787, -0.05908210022704024, -0.07229786500811734]"
amygdala response,"[0.19077214846926902, 0.018462872083214624, -0.119929217341328]"
amygdala responses,"[0.035783374711746474, -0.03592479837728639, -0.11544984646969966]"
analysed,"[0.05710063729102016, -0.09322271496680473, -0.18511537088515354]"
analyses,"[0.04900053175995538, 0.043847184608888895, -0.3193980913657482]"
analyze,"[-0.22539539631794736, 0.08136904540705624, -0.2019533416487531]"
analyzed,"[0.02302073717254989, 0.04197234535756079, -0.27776129364094304]"
analyzed using,"[0.023841477845582052, -0.10081706345338115, -0.311138594757401]"
analyzing,"[-0.13322298523715287, 0.14895726176386756, -0.3246947740563268]"
anatomical,"[-0.07579406845621539, -0.04382459935056287, -0.2880675234356924]"
anatomically,"[-0.00587058919394887, -0.03495686120215261, -0.29324422197704814]"
anatomy,"[-0.20222674024036733, -0.10633912758147081, -0.19437367113979406]"
anger,"[0.08527454281951515, 0.1249844406560958, 0.010484080350935645]"
angry,"[0.06138561305489794, 0.05793160266374386, -0.1988635923322445]"
angular,"[0.2093217153280527, 0.15393982393768316, -0.20584987792244186]"
angular gyrus,"[0.22713550087795936, 0.15781588434910218, -0.2027670099832894]"
animal,"[-0.05619633947511766, 0.005534330815758341, -0.2550796986200103]"
animals,"[-0.06282561216911806, 0.14806835205044355, -0.3258847165919146]"
anisotropy,"[0.01925944115911416, -0.057803478465626376, -0.1834511312976739]"
anisotropy fa,"[0.036914667847916964, -0.0468910239939714, -0.16759029406706455]"
anterior,"[0.07978779329793712, -0.04904428484027889, -0.3402609918709796]"
anterior cingulate,"[0.11861177120640651, -0.02136250806309851, -0.31659821197471066]"
anterior hippocampus,"[0.10885881013588217, 0.18558033125705642, -0.06772469756188867]"
anterior insula,"[0.03323400644248634, -0.11536958222903441, -0.3410024496990377]"
anterior insular,"[-0.10620210217010949, -0.15199797269225254, -0.38443833374077013]"
anterior intraparietal,"[-0.31821512738489605, -0.032750750885332185, -0.4019434096353167]"
anterior medial,"[0.37562912876789506, 0.11695957994002508, -0.0088797041332282]"
anterior posterior,"[0.17727036841829155, 0.042077778511649934, -0.13161626482047734]"
anterior prefrontal,"[0.1819435875996503, 0.13460371799541487, -0.4031529949642139]"
anterior superior,"[-0.020760425800123453, -0.10950432622383809, -0.08764643569046497]"
anterior temporal,"[0.2905208221857889, 0.07900864310814062, 0.06913373738693387]"
anti,"[0.09843412736294338, 0.024683128103215275, -0.11331000704798812]"
anticipation,"[-0.03506778857570278, -0.022169888006533592, -0.3341212948997737]"
anticipatory,"[-0.06114457151969522, -0.006911090395623854, -0.35501367537001416]"
anxiety,"[0.14181389276617004, 0.010075269816393851, -0.2267581419685913]"
anxiety disorders,"[0.04874163202970496, 0.008999918677105041, -0.16551908746612243]"
apart,"[0.05041181238959988, -0.07034874241668033, -0.2631446796804189]"
aphasia,"[0.02001866979264584, -0.11382991159083435, -0.17566416052565004]"
apparent,"[-0.08148476396169811, 0.06841289751747424, -0.2610260853312973]"
appear,"[-0.014763180336516645, 0.07141515083489655, -0.35598189173975453]"
appeared,"[-0.015631423332765258, 0.1229169971572631, -0.3280780479465946]"
appears,"[-0.07698191746641166, 0.12456313069091576, -0.3400659716015294]"
application,"[0.04614948485202676, -0.13242594118295212, -0.3052302314326732]"
applied,"[-0.061322414257370145, -0.1848448114085352, -0.318469380697322]"
apply,"[-0.04621317802007002, 0.1524321334646622, -0.2541045227710096]"
applying,"[-0.19074707952305756, 0.11718635876518062, -0.3514134834279204]"
appraisal,"[0.14897692141467433, 0.10091702491487264, -0.15739665593707872]"
approach,"[0.014732094208014414, 0.012014903490963114, -0.2615162211676342]"
approaches,"[0.08336973365551086, -0.004313494030080754, -0.2273326345334105]"
appropriate,"[-0.04986028275040945, 0.010878638566221484, -0.4030333485451081]"
approximately,"[-0.07937581308724015, 0.05348639356721821, -0.3454131127156854]"
architecture,"[0.21888393596756034, 0.04561697171209701, -0.28948868779824855]"
argue,"[-0.07513810061410939, 0.0675774545278474, -0.320676845088442]"
arise,"[0.05763199718886691, 0.09892388022676367, -0.24241379555959108]"
arithmetic,"[0.09873297154088413, 0.14367155181641497, -0.4989695818324345]"
arm,"[-0.3661576077746859, -0.3426991012338822, -0.17295604745818907]"
arousal,"[0.09223241596112525, -0.019145650301270824, -0.1827839271532997]"
arterial,"[0.01242993048387507, -0.17582151385392872, -0.24615607811810375]"
arterial spin,"[0.00131035884941636, -0.1980198459741244, -0.21650960931977015]"
articulatory,"[-0.14646320172178792, -0.07059184158149938, -0.2757584732537169]"
asd,"[0.1324319055111818, 0.13472162584866543, -0.1702782626144012]"
asked,"[0.0863149834782353, 0.12295822020284135, -0.3446778315354051]"
aspect,"[0.055106847611099546, 0.09940757990304074, -0.3411739841119436]"
aspects,"[0.06375566079274585, -0.004040381063732357, -0.31262528311430104]"
assess,"[-0.045209715427578887, 0.02115149715577736, -0.4042422833509813]"
assessed,"[0.07642957214470016, -0.0331058786304769, -0.27685804497658645]"
assessed using,"[0.026668898555947698, -0.05983267221189332, -0.2857468412556201]"
assessing,"[0.04608641164170533, 0.06663172969696517, -0.2914057737497842]"
assessment,"[0.07886452148351218, -0.010702385569446802, -0.35678050948816953]"
assessments,"[0.10612694775979434, -0.07178154509706372, -0.15146354506083384]"
assigned,"[0.16555701600328737, 0.06746678923822448, -0.21760826326399504]"
association,"[0.06500444994196282, 0.009651752012265473, -0.2993445906815902]"
associations,"[0.1656315982569966, 0.11473983603068078, -0.3123398389108314]"
associative,"[0.027582141185954766, 0.04777688045450647, -0.32688038266341707]"
assume,"[-0.08295744968243053, -0.03457444344453923, -0.3603375743463663]"
assumed,"[0.05475181517264097, 0.08092133362923055, -0.2262721568125848]"
assumption,"[-0.006132820983272809, 0.0522879502752823, -0.33319581332668335]"
asymmetry,"[-0.1281247110783085, 0.026351534145380842, -0.28252421183927895]"
atrophy,"[0.24789864943773054, 0.0027591339663022574, -0.1372906705643026]"
attempt,"[0.04412324757581212, -0.034256785041648086, -0.32591514373381353]"
attempted,"[0.12448191744229102, -0.07214512332674632, -0.30678679094924866]"
attend,"[-0.11097497405202474, 0.0932408190172531, -0.38027336652636784]"
attended,"[-0.20249992430581729, 0.36752990364700033, -0.32722916224355547]"
attending,"[-0.026945844890940034, 0.12956267977833966, -0.3819350685530917]"
attention,"[-0.10593262065260414, 0.1915501924636604, -0.45419313189072247]"
attention deficit,"[0.12297854438519061, -0.013422091898406612, -0.2883536580148025]"
attention network,"[-0.015180435014996574, 0.19136919126900273, -0.3766954222043164]"
attention task,"[-0.1478505004743343, 0.16985326388975092, -0.4283566259747317]"
attentional,"[-0.07643215159254675, 0.1567946745050577, -0.49080836892083873]"
attentional control,"[0.037157921313544, 0.10101659169593853, -0.4862925204549121]"
attenuated,"[0.05251499309064384, 0.05480382111493054, -0.348528015904156]"
attenuation,"[-0.06742081888426568, 0.15177830571847878, -0.18427656901188572]"
attributed,"[0.02746226948298432, -0.02819935535738386, -0.3236251816734561]"
attributes,"[-0.13479960720290807, 0.0016575013942237934, -0.2667277422542052]"
attribution,"[0.18957305493098447, 0.004353909911556654, -0.17828553440255804]"
atypical,"[0.08581324249868488, 0.14870192679496724, -0.19253017583959106]"
audiovisual,"[-0.20921615994388001, 0.07404783589616393, -0.10467044116723262]"
auditory,"[-0.10840413359519528, -0.1481240516060969, -0.16070550691512298]"
auditory cortex,"[-0.12976519711049425, -0.17271061451098457, -0.02187914488245328]"
auditory stimuli,"[-0.11170840155842263, -0.08335177133956069, -0.16744353229962872]"
auditory visual,"[-0.14067146911979087, 0.06533703418315437, -0.14696661012109813]"
autism,"[0.11826911383618736, 0.1550402847406675, -0.12350877521715116]"
autism spectrum,"[0.1367886077164718, 0.1613548613055505, -0.1248082740494982]"
autobiographical,"[0.5158770296743241, 0.18892572739348557, 0.2013796627402007]"
autobiographical memory,"[0.46271770550275626, 0.20649614273887362, 0.1770428028048456]"
automated,"[-0.06547969788354457, -0.07614028585488869, -0.14818150289628956]"
automatic,"[-0.044520492411001554, 0.0858053215888063, -0.3560603763123885]"
automatically,"[-0.1276622708563062, 0.09713631927673595, -0.25950407862274005]"
autonomic,"[0.014119209973915045, -0.1852378635277286, -0.2636182670251502]"
available,"[0.12239789941435232, -0.05338425786193127, -0.2689948394104661]"
average,"[-0.0692468400684464, -0.1243116877881447, -0.2980421990991596]"
aversive,"[0.09715301951802914, -0.006586799687067773, -0.2396317750253973]"
avoid,"[-0.036243570170299694, 0.028014837507715627, -0.2425851414789923]"
avoidance,"[0.06552898033571497, 0.08584515042796807, -0.23286838511356459]"
awareness,"[0.04420326812993819, -0.02430124463408443, -0.3169278546807849]"
away,"[-0.07784112734944443, 0.1446026067045656, -0.29598011288932047]"
axis,"[-0.022693857375656632, 0.18197354691766982, -0.20818447125667935]"
ba,"[0.006523619966660971, 0.04521635226493727, -0.4048631878518503]"
ba 44,"[-0.05591186646971921, 0.05656188900920705, -0.29638545428780155]"
background,"[0.15134114967913234, 0.08949479213491221, -0.3049906103420716]"
balance,"[0.021908209453946437, -0.15907677302774667, -0.19639617489993133]"
band,"[-0.12242335992781014, 0.04944096053268566, -0.018471587357592186]"
bands,"[-0.025147701547162716, -0.026367955489393802, -0.12633383769476605]"
basal,"[-0.1299694386333539, -0.1801955413205876, -0.39341297315277346]"
basal ganglia,"[-0.14663749601492143, -0.18520647942044688, -0.3908445466328793]"
baseline,"[0.04394604293629169, -0.02476143854942935, -0.3005393096710941]"
bases,"[0.11626680145671638, 0.047702585612390845, -0.2445801428495475]"
basic,"[-0.08361810489898841, -0.09830829490588154, -0.2966904332629723]"
basis,"[0.046615768148894704, 0.03181702898856664, -0.3825812971597687]"
bayesian,"[0.10107513569301002, -0.02501941193214486, -0.31779935022291844]"
beginning,"[-0.015084326003362543, -0.040928191031884685, -0.26633242946106933]"
behavior,"[0.11255270478194328, 0.03585475861870293, -0.3732163313623714]"
behavioral,"[0.03055960981152158, 0.044819056976369134, -0.4040666599875661]"
behavioral evidence,"[0.07658977800700063, 0.16803028280445473, -0.21859546933436255]"
behavioral level,"[0.030884486045719993, 0.13027684520012012, -0.3960972829646852]"
behavioral measures,"[0.04367016171034357, -0.05383363327746645, -0.3805611455793026]"
behavioral performance,"[-0.045307361497313715, 0.08829173178905252, -0.4382786375393286]"
behavioral responses,"[0.008722149866808948, -0.0056736505933326735, -0.2702749265519783]"
behaviorally,"[0.019690124573975135, 0.09961633285931464, -0.36123119527302844]"
behaviors,"[0.22830259272739148, 0.03518747572893014, -0.238062692301262]"
behaviour,"[0.1407171613694598, 0.025055202302641976, -0.27625840461275963]"
behavioural,"[-0.008145009365304531, 0.09189670327708424, -0.3430867162715357]"
belief,"[0.37369828611684075, 0.04916155475463206, -0.061166331375196024]"
beliefs,"[0.43785490892483914, 0.14943206263392209, 0.04358447880476688]"
believed,"[-0.012468052032368691, -0.09331891036468695, -0.3466924868672658]"
beneficial,"[0.14014786858580736, 0.016929150173472268, -0.1790398936873131]"
benefit,"[0.004545857600981431, 0.08141922013197563, -0.2754978857364454]"
benefits,"[0.022437838939667613, 0.06077057645640071, -0.30188302867890326]"
best,"[0.09280818531256999, -0.05875462551697387, -0.2542801081887081]"
beta,"[-0.18537481858948657, -0.13701786650063782, -0.1492076142809101]"
better,"[0.05485612028337723, 0.05192614653798355, -0.34639780679390186]"
better understanding,"[0.10717224508796862, -0.03700617040546384, -0.18899814403094242]"
bias,"[0.0023790580829962343, 0.15865483935846508, -0.3256743684612862]"
biased,"[0.062164246330819246, 0.12587805862637605, -0.3375253332334239]"
biases,"[-0.016060037653338397, 0.24804761043474685, -0.34157572688454785]"
bilaterally,"[-0.14367109647027812, -0.011926379937430317, -0.4387369340052923]"
bilinguals,"[0.02591735971941262, 0.06607040576053383, -0.2564555909526919]"
binding,"[0.06545875776870869, 0.10905179412812531, -0.33827253741618274]"
biological,"[-0.05126572421057166, 0.1889567126432878, -0.23716938319096428]"
biomarker,"[0.22011513176335484, -0.07181265787901736, -0.12034241196654089]"
biomarkers,"[0.17861159516890326, -0.0875347089328596, -0.0305451357282093]"
bipolar,"[0.3045936855717617, 0.00919655496701463, -0.1840370378182572]"
bipolar disorder,"[0.29285444675064787, 0.007111124100253247, -0.1862740492077119]"
blind,"[-0.16781149617735658, 0.2610375721068122, -0.27365987967537003]"
block,"[-0.10664827270411689, -0.020929182796694392, -0.38041066398639317]"
block design,"[-0.056323209397653166, -0.0719464918865809, -0.3655588496698863]"
blocked,"[-0.17065481354564918, 0.13580542940008664, -0.37798795789137385]"
blocks,"[-0.054112802212030645, 0.025466063875030854, -0.4089997938783566]"
blood,"[-0.023606907532938336, -0.08757168661130606, -0.3174721891767844]"
blood flow,"[-0.04313633259698144, -0.252840589790611, -0.23388277612784467]"
blood oxygen,"[-0.07292016020277362, -0.08984095019901879, -0.29733552455678314]"
blood oxygenation,"[-0.015624851998172148, 0.010999459049208552, -0.3328597486942724]"
bodily,"[-0.1285918377022954, -0.1375065811108071, -0.26873636242372545]"
body,"[-0.2797262985018591, -0.03442117359983372, -0.41928879158294813]"
bold,"[-0.11112921644976126, -0.03308848706509694, -0.3226114018871209]"
bold response,"[-0.14262593162628878, -0.11901538440013366, -0.3319673984490056]"
bold responses,"[-0.10532019730625454, -0.00499510713182507, -0.27170439578985617]"
bold signal,"[-0.07657633451072987, -0.06052180191914363, -0.31517240960206083]"
bold signals,"[-0.029244683949725927, -0.03173033570883208, -0.2807171476329201]"
brains,"[0.06227074764137572, -0.037856354657199644, -0.14574070006857476]"
brainstem,"[-0.10441421001337164, -0.2278617073096223, -0.22986777687930057]"
brief,"[0.08417876965790423, -0.1227959652753498, -0.22531391482640462]"
broad,"[0.10087822027720608, 0.11429619118056247, -0.31188331795217333]"
broader,"[0.09880901109912357, 0.006296680561376357, -0.2352248988775422]"
broca,"[0.07547071693057973, -0.08588888090137574, -0.276211043299972]"
brodmann,"[-0.026488590590109152, -0.04603027114424613, -0.35503285672332774]"
brodmann ba,"[-0.09088358900517671, -0.09860644408435218, -0.3345192814247159]"
button,"[-0.09230742467993355, 0.06100401319497005, -0.28426567240976375]"
calculated,"[0.013936213481119291, -0.13104625932397138, -0.17484373341155815]"
calculation,"[-0.03405182718983251, 0.10725298313746649, -0.5363145741801116]"
called,"[-0.08605971161408671, 0.10583989585152809, -0.2879075808063983]"
callosum,"[-0.1605129198062901, -0.13692792805424403, -0.11152980756353284]"
candidate,"[0.019945221080592768, -0.11187552526249035, -0.18559336858931363]"
canonical,"[0.08787825065957805, 0.12909573505889002, -0.26648223576125346]"
capacity,"[0.04315420022648316, 0.10539849196547416, -0.4278430130374267]"
capture,"[-0.051484172400198404, 0.03145503180403569, -0.2966497649028482]"
carried,"[-0.09962927267064364, 0.03812958843358563, -0.4190848865233223]"
carriers,"[0.17051597397183146, -0.038591606708583415, -0.2839885875628712]"
case,"[-0.026510793287425522, 0.016610039261230898, -0.3203163827526049]"
cases,"[0.0966871010413509, -0.01177723632708122, -0.2063735432256449]"
